id,known_nt,cell_type,dataset
1670960408,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1701312982,acetylcholine,ORN_DL5,hemibrain:v1.2.1
1732719510,acetylcholine,ORN_DM1,hemibrain:v1.2.1
1794448441,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794456937,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1824805341,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1825137958,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1825146110,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1826169618,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1855844720,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1855848320,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1856522421,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1856863404,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1857200218,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1886870366,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1887557164,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1792461774,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1793153070,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794111598,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794115672,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794452513,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1794789355,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1824801327,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1825146295,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1825828174,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1887224752,acetylcholine,ORN_DM2,hemibrain:v1.2.1
5813041075,acetylcholine,ORN_DM2,hemibrain:v1.2.1
1729312857,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1729650124,acetylcholine,ORN_DM4,hemibrain:v1.2.1
1698286310,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1888243124,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1888243465,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1888247423,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1888584737,acetylcholine,ORN_DM5,hemibrain:v1.2.1
5813039449,acetylcholine,ORN_DM5,hemibrain:v1.2.1
1922291297,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014014677,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890570586,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890907320,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890907372,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890915361,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890915703,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1890915794,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1891256365,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1891260859,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921255349,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921255398,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921587758,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921592070,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921592245,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921600436,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921600938,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921605131,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921605227,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921937773,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921942015,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921946032,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921950610,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1921955027,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922278546,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922282965,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922286868,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922287349,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922291703,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922291708,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922295452,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922295549,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1922295837,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1951616602,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1951940629,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1951945281,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1951949599,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952281720,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952286065,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952286144,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952294779,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952294807,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952294823,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952303387,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952303624,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952622748,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952631005,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952631424,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952635585,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952635650,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952648472,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1952963898,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1953326375,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1953326621,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1982643277,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1983657566,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1983661767,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1983998527,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
1984007381,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2013691011,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014023478,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014036488,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014036496,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014368773,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2014377317,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
5813000824,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
5901199543,acetylcholine,ORN_VA1d,hemibrain:v1.2.1
2045416817,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1890915222,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1922295728,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1922295855,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1922299736,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1953671528,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1953671540,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
1953671646,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2012987196,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2012987253,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2013328302,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2013328496,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2013328601,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2014382294,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2015396491,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2015404634,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2015404662,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044026514,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044026917,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044030893,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044363294,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044371693,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044704044,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044704083,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044704085,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044704184,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044704260,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2045071470,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2045412208,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2045412276,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2045421319,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2046094371,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2046439442,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2075065746,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2075398005,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2075415818,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2075752364,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2076080045,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2076088889,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2076110549,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2076451602,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2076792416,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2077133435,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2106445927,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2106778450,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2106778488,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2106787203,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2106804199,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2107140799,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2107482285,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2107490705,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2107823347,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2136798792,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2137839363,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2137839380,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5812979059,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5812996091,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5812996092,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813000317,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813002329,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813003369,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813003374,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813003379,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813003380,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813017402,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813017404,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813017409,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018423,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018705,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018706,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018707,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018708,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813018714,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024602,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024603,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024605,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024618,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024619,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024621,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813024701,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813025198,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813034364,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813034367,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813046210,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813050276,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813054719,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813056704,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813062705,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5813077798,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
5901196897,acetylcholine,ORN_VA1v,hemibrain:v1.2.1
2044441348,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044445446,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044445500,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044445583,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044445769,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044445822,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2044786781,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075130919,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075131086,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075134971,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075139532,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075471996,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2075812985,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2076158214,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2076162300,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2076166334,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2104806086,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2105492020,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2105492638,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2105824677,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2105833634,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2105833890,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106161668,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106166015,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106170112,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106174694,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106507156,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106514945,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106847803,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2106847811,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107184313,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107184765,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107188772,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107188865,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107188970,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107193033,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107197097,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107197210,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2107197699,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2136522616,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2136522952,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2136527298,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2136863797,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2136872016,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137200772,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137204684,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137541564,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137545862,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137550357,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137878394,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137886901,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2137891363,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138219317,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138219330,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138223685,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138227714,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138232396,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138232459,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138232554,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138564577,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138569144,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2138569195,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2167553250,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2167885918,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2167885988,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2167898830,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168235227,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168239739,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168571819,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168571905,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168572270,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168576352,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168576610,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2168908719,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2169254031,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2169267537,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2169599839,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198243007,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198579859,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198584024,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198925014,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198928886,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2198929158,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2199261919,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2199611432,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2199615494,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2199961165,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2200288919,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2200301686,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2229278366,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2229973318,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2230642295,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2230646124,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2230646168,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2230983145,acetylcholine,ORN_VA2,hemibrain:v1.2.1
2231302306,acetylcholine,ORN_VA3,hemibrain:v1.2.1
2228910941,acetylcholine,ORN_VA4,hemibrain:v1.2.1
5813003348,acetylcholine,ORN_VA4,hemibrain:v1.2.1
2076119289,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2168524681,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2168533487,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2168869893,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2169219786,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2169224232,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2199218544,acetylcholine,ORN_VA5,hemibrain:v1.2.1
2199559677,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5812994785,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813001792,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813003358,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813003362,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813004665,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813004702,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813039420,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813061255,acetylcholine,ORN_VA5,hemibrain:v1.2.1
5813068337,acetylcholine,ORN_VA5,hemibrain:v1.2.1
1920603834,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1920603934,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1920608152,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1920944950,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1920949241,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921290382,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921290498,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921294743,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921635613,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921635826,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1921639938,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1950956576,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951297341,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951297564,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951634193,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638298,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638332,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638336,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638388,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638640,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951638643,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951642477,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951642748,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951642829,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951642867,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951643003,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951643042,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951983985,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951987988,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951988087,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951988130,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1951992717,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1952329191,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1952329239,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1952333490,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1952333815,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1952674925,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1953020443,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1981650415,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1981991229,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1981991471,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1981991527,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1981995502,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982328174,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982332176,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982332225,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982332306,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982336521,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982341093,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982669243,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982669251,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1982673199,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983032017,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983032138,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983359965,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983364112,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983373284,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1983696486,acetylcholine,ORN_VA6,hemibrain:v1.2.1
1984050417,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013021846,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013022074,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013363026,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013366977,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013371258,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013375883,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013708057,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2013712652,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2014057997,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2014394780,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2014398891,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2044056694,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2044061100,acetylcholine,ORN_VA6,hemibrain:v1.2.1
5813097084,acetylcholine,ORN_VA6,hemibrain:v1.2.1
2106467925,acetylcholine,ORN_VA7l,hemibrain:v1.2.1
2137161652,acetylcholine,ORN_VA7l,hemibrain:v1.2.1
2138189090,acetylcholine,ORN_VA7l,hemibrain:v1.2.1
5813039159,acetylcholine,ORN_VA7l,hemibrain:v1.2.1
5813039161,acetylcholine,ORN_VA7l,hemibrain:v1.2.1
2044786350,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2044786356,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2045127426,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2106497975,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2106822016,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2107162809,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2107521422,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2137856225,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2137856415,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2137861071,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2138197298,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2138197442,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2138197479,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2138552028,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2138888713,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2169573598,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2169578035,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2169918880,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
5812999657,acetylcholine,ORN_VA7m,hemibrain:v1.2.1
2135132845,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
1852097022,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2008972867,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2040348410,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2103104764,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2103423940,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2103445501,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2103445598,acetylcholine,ORN_VC3l,hemibrain:v1.2.1
2134122853,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2134122882,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2134126987,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2134127287,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
2134131536,acetylcholine,ORN_VC3m,hemibrain:v1.2.1
